681

3.158	-2.018	0	-12.26683	-0.95858	-4.49994	2.13443	3.21074	-3.34115	-2.25215
1.708	0.835	0	-15.64649	-11.28388	13.01527	-10.58994	8.99992	-21.67743	2.28396
1.408	0.001	0	-96.61428	-29.53096	0.04428	-0.03826	16.89321	-40.10954	12.63775
0.609	0.529	0	-26.003	-29.41864	40.078	-56.52963	-18.02489	-65.12804	47.44353
-0.169	1.157	0	61.20773	15.7183	-7.99402	-51.24112	-37.84479	7.48441	22.12649
-0.544	-2.834	0	18.30261	9.23779	3.17611	8.74523	-6.70824	1.67775	-2.52954
1.882	-1.552	0	-34.26111	-1.35371	-11.31853	8.86204	3.04133	-10.74811	-1.68762
2.005	0.231	0	-42.70739	-15.3443	3.46441	-2.44574	14.36905	-21.25784	0.97525
-1.868	-2.982	0	14.23653	3.70121	5.14084	4.12935	-1.28534	2.58667	-2.41587
-3.052	-3.814	0	6.33303	1.28021	2.53297	1.22885	0.14174	0.98334	-1.42195
-1.596	-2.901	0	16.30562	4.75217	5.50314	5.17622	-2.22072	2.84825	-2.53145
-2.282	0.126	0	-11.21448	-12.1908	-1.40278	-0.89606	13.19755	16.26688	-1.00676
3.667	-3.895	0	-2.49869	0.70576	-2.04359	0.82141	0.4593	-0.77338	-1.16506
2.16	0.503	0	-26.76927	-11.67894	5.89864	-3.95661	12.29257	-17.00018	-0.61363
1.402	-3.055	0	-1.35682	5.36603	-4.78399	5.12093	-2.85841	-2.35094	-2.50762
3.969	-2.656	0	-5.80782	-0.30398	-2.54309	0.94978	1.79419	-1.41923	-1.49021
-2.39	-2.071	0	12.13144	0.27024	7.09338	4.45523	2.30875	5.14117	-2.57899
-1.957	-2.923	0	13.9744	3.38445	5.28478	4.05054	-0.96826	2.71249	-2.4162
1.182	-0.725	0	-113.71185	-17.36775	-21.02595	21.45802	4.01489	-34.98365	13.35286
3.956	3.321	0	3.61492	0.24093	2.21171	-0.82546	1.01967	-0.98348	-1.26061
-1.189	-0.554	0	-3.55272	-24.02467	19.08732	18.73742	8.04467	40.21215	15.98
-2.405	2.422	0	0.75379	1.28341	-6.10472	-3.81026	1.19661	3.78327	-2.48002
3.738	0.687	0	-6.62308	-3.38134	1.70734	-0.68384	5.59256	-3.72003	-2.21121
-1.166	3.069	0	13.02292	6.2286	-4.40501	-5.66942	-3.68549	2.15505	-2.54311
-1.716	-1.334	0	16.38731	-3.23918	13.33056	11.20362	3.5595	14.41912	-0.32033
0.379	-2.899	0	8.86256	9.36303	-2.14929	8.50127	-6.81207	-1.11035	-2.55096
-2.995	2.462	0	-1.36322	0.1887	-4.49783	-2.24693	1.96309	2.73343	-2.15179
-2.638	-2.767	0	9.93364	1.32244	4.73244	2.68553	0.87188	2.56073	-2.19432
2.932	-1.293	0	-20.7033	-3.41655	-5.14977	2.6366	5.98591	-5.97699	-2.56936
-3.46	-2.253	0	5.13785	-0.62047	3.61141	1.55771	2.57437	2.39231	-1.9539
0.107	-0.57	0	-232.68146	-37.54249	-9.79243	131.65306	-87.8811	-24.79801	125.42359
3.395	3.89	0	5.25375	0.93501	2.22752	-0.96886	0.32676	-0.84556	-1.26177
-1.32	-3.832	0	11.18779	4.26088	2.54261	2.87815	-2.24723	0.99111	-2.01365
1.684	3.502	0	14.35172	3.91906	3.56208	-3.16405	-1.77431	-1.52171	-2.14476
-2.943	-2.998	0	7.93162	1.01982	3.78679	1.91916	0.87838	1.88365	-1.8982
3.36	-2.645	0	-7.32543	0.06875	-3.52674	1.56431	1.77239	-1.98712	-1.84114
-1.345	-1.454	0	23.50165	0.54124	15.59979	16.33456	-1.90642	15.10327	1.36518
-1.716	1.245	0	-5.63665	-4.46873	-13.55639	-11.33043	4.38726	15.62045	0.08147
-0.189	-3.505	0	11.73291	6.91945	0.6178	4.90133	-4.49838	0.26443	-2.42107
-0.457	-0.181	0	-149.40719	-93.09565	7.71786	41.23064	-76.7147	104.27131	169.81035
1.044	-1.222	0	-67.48397	-0.48746	-19.89929	24.79727	-6.79033	-21.1792	7.27779
1.19	-0.917	0	-94.14071	-10.44242	-20.96622	22.18273	0.59774	-28.77904	9.84468
-1.835	-1.413	0	15.59432	-2.61843	12.09573	9.62992	3.7841	12.51014	-1.16568
-1.152	2.735	0	14.87787	6.96686	-5.81583	-7.56858	-4.39808	3.18655	-2.56878
-1.399	0.02	0	-27.34571	-29.80288	-0.65811	-0.57017	16.8916	40.46295	12.91127
1.147	-1.758	0	-28.97113	5.70001	-13.22719	16.49312	-5.94205	-10.7613	0.24204
-2.153	2.174	0	1.24174	1.36619	-7.65875	-5.33595	1.2199	5.28523	-2.58609
-3.393	-2.177	0	5.3078	-0.72836	3.80255	1.67451	2.75924	2.6101	-2.03088
-1.677	2.829	0	7.94323	4.44154	-5.79632	-5.1891	-1.90075	3.07598	-2.54079
-2.764	-3.39	0	8.14379	1.57451	3.36135	1.81032	0.19335	1.4762	-1.76786
-0.522	-3.417	0	13.61256	6.89788	1.77383	5.10058	-4.4429	0.77917	-2.45498
3.14	2.675	0	6.0942	0.34874	3.90893	-1.85809	1.60868	-2.18152	-1.95743
2.433	-1.516	0	-25.85557	-2.5676	-7.79832	4.79596	5.08488	-7.69529	-2.51728
-3.738	-3.625	0	4.56558	0.55157	2.19812	0.868	0.68689	0.89513	-1.23846
3.581	-0.452	0	-13.78939	-4.05313	-1.34244	0.56216	6.40718	-4.45141	-2.35405
-1.9	-0.5	0	-3.70295	-14.5343	7.79014	5.75922	12.99522	21.86915	1.53909
-1.762	-0.287	0	-10.48124	-18.88402	5.67071	4.37538	14.95476	26.82281	3.92926
-2.18	0.184	0	-12.71353	-13.22803	-2.28026	-1.51108	13.64521	17.93561	-0.41719
1.1	-2.189	0	-11.7883	7.69358	-9.18713	12.31261	-5.96827	-6.18828	-1.72532
0.102	2.039	0	46.04595	14.57186	1.50291	-20.88008	-15.32865	-1.04687	0.7568
1.008	-1.856	0	-22.36255	7.73489	-12.02544	17.0979	-7.88036	-9.28456	0.14546
0.568	-1.23	0	-56.16026	8.45176	-18.37016	38.51063	-22.87731	-17.77217	14.42555
-2.343	0.462	0	-11.84791	-10.28888	-4.52993	-2.83984	11.78009	14.39542	-1.4912
-2.513	-1.77	0	10.08611	-1.26351	7.14652	4.26673	3.85013	6.0581	-2.58662
-0.272	-2.045	0	20.42195	14.01356	3.87494	20.26404	-14.56961	2.69843	0.55605
-2.864	-2.322	0	8.54455	0.08517	5.03397	2.63392	2.21209	3.24849	-2.29726
1.261	2.331	0	28.28025	6.60967	8.38567	-9.89548	-4.35982	-5.3519	-2.24985
2.107	-1.605	0	-29.11885	-1.54184	-9.6693	6.82671	3.78892	-8.96313	-2.24709
-2.647	2.117	0	-1.80967	-0.11644	-6.04667	-3.42919	2.60963	4.28824	-2.49319
2.35	2.555	0	11.99616	1.71353	5.86502	-3.7453	0.73232	-3.44509	-2.44584
-3.935	3.84	0	-0.25225	0.5003	-1.90309	-0.7119	0.59373	0.72959	-1.09403
3.222	-3.795	0	-2.63462	1.08458	-2.43986	1.12037	0.2816	-0.95108	-1.36618
-2.666	3.297	0	1.71806	1.71008	-3.62213	-2.02579	0.15858	1.63786	-1.86866
1.212	2.772	0	24.49995	6.60941	5.74954	-7.11439	-4.02689	-3.11057	-2.58252
1.709	2.17	0	20.52866	3.3892	9.04542	-7.90011	-0.97005	-6.22258	-2.41915
-0.813	-0.109	0	-52.92604	-61.45333	10.55791	11.2056	15.52337	83.22728	45.92996
-0.127	-2.465	0	16.6944	12.14104	1.15881	13.5017	-10.35196	0.69375	-1.78908
1.568	1.058	0	-1.00296	-7.42233	15.40729	-13.63829	5.00859	-20.20805	2.41374
-1.44	2.947	0	10.39598	5.35306	-5.2414	-5.46288	-2.8089	2.67006	-2.54417
0.466	-2.313	0	3.72706	11.8946	-4.70527	14.81014	-10.52602	-2.98209	-1.36858
-2.273	-0.136	0	-8.57976	-12.26687	1.53066	0.98081	13.23008	16.3966	-0.96322
-3.767	-2.074	0	3.6072	-1.00219	3.02413	1.19615	2.82522	2.17248	-1.82303
-2.8	-2.784	0	8.92112	1.02333	4.39309	2.3462	1.07251	2.35937	-2.09584
-3.937	3.459	0	-0.66687	0.33239	-2.14403	-0.80364	0.88825	0.91454	-1.22064
-1.464	2.783	0	10.45075	5.39627	-5.975	-6.12438	-2.81431	3.22273	-2.58196
0.252	-0.943	0	-66.77197	12.55702	-16.72456	63.11481	-45.62619	-16.84951	33.06918
-0.101	3.917	0	13.84893	5.52732	-0.23071	-3.41421	-3.40762	0.0881	-2.1197
1.244	-0.749	0	-106.05452	-16.16462	-19.86098	19.7457	4.89064	-32.8146	11.27397
-3.27	2.573	0	-1.54139	0.05281	-3.76688	-1.71856	1.87608	2.18408	-1.92888
-2.058	2.357	0	3.01406	2.27854	-7.25642	-5.29177	0.30546	4.62101	-2.584
-3.02	-2.396	0	7.61802	0.02776	4.52485	2.24236	2.14152	2.82647	-2.16928
-1.242	1.429	0	6.69541	1.12013	-16.43086	-18.36766	-3.51023	15.96102	2.3901
-0.734	-0.187	0	-47.48745	-64.28223	20.15192	23.63149	9.95957	93.0462	54.32266
2.19	0.868	0	-12.46995	-8.20639	8.34972	-5.5881	9.55703	-14.10254	-1.35064
-1.162	-1.517	0	26.46533	3.18814	15.82896	18.96704	-5.35344	14.52781	2.1653
-2.588	1.611	0	-4.68146	-2.11521	-6.92229	-4.01194	4.70048	6.44684	-2.58527
-1.521	-0.754	0	4.94732	-14.1778	15.07898	13.212	8.73823	26.63285	5.43957
-0.368	1.164	0	46.91245	12.05661	-15.37954	-46.66247	-31.79315	14.7343	19.73654
-0.712	-1.282	0	28.06307	6.32333	18.89244	32.98286	-17.18047	18.32667	10.85714
3.435	-3.854	0	-2.55688	0.88902	-2.23463	0.96076	0.37336	-0.85628	-1.26237
-1.535	-0.763	0	5.14521	-13.88105	14.92439	13.00679	8.74437	26.18026	5.13668
1.472	-1.787	0	-28.96583	2.97633	-12.28906	12.19704	-1.81558	-10.04868	-1.16075
2.035	1.009	0	-7.43317	-7.33879	10.25616	-7.3364	8.27105	-14.80214	-0.93226
-1.159	2.995	0	13.48145	6.416	-4.67382	-6.05159	-3.84857	2.34259	-2.56744
-0.995	1.801	0	19.8866	7.6113	-12.5818	-18.00031	-8.21909	9.94205	0.60779
3.621	3.659	0	4.66418	0.65898	2.26641	-0.92452	0.61147	-0.91488	-1.27045
3.836	-2.479	0	-6.77909	-0.45106	-2.8088	1.08779	2.08043	-1.68334	-1.62937
2.089	2.295	0	14.7292	1.99158	7.41437	-5.32685	0.59457	-4.8486	-2.58614
1.644	-2.398	0	-11.58568	4.3204	-7.88868	7.18453	-1.77774	-4.92561	-2.54265
-0.419	3.273	0	18.62569	7.61971	-1.6523	-5.92455	-5.08327	0.758	-2.53643
-1.291	-0.966	0	15.04488	-9.24419	19.26104	19.43623	2.07956	25.97193	7.16463
2.733	3.596	0	8.14829	1.68099	3.05303	-1.66065	-0.01598	-1.26207	-1.66501
0.531	2.699	0	31.111	9.88261	3.54968	-9.98606	-7.47811	-1.96292	-2.4045
3.431	-3.554	0	-3.4074	0.78356	-2.52149	1.08776	0.60553	-1.05004	-1.38908
-3.932	3.993	0	-0.11055	0.55148	-1.80926	-0.67685	0.49511	0.66639	-1.04659
-3.517	3.628	0	0.0302	0.73557	-2.37759	-0.99939	0.5874	0.96873	-1.32297
-0.57	-2.892	0	17.92138	8.90579	3.12692	8.22129	-6.34453	1.62022	-2.56126
0.871	3.506	0	18.25407	5.93735	2.52118	-4.34053	-3.58581	-1.07821	-2.35154
-0.265	-2.379	0	19.14766	12.3503	2.61765	14.50295	-10.83712	1.6169	-1.51318
2.183	3.214	0	12.3841	2.7539	4.24184	-2.90692	-0.60829	-1.97483	-2.14561
0.991	2.954	0	24.3001	7.18579	4.4544	-6.74748	-4.60048	-2.26319	-2.58531
2.071	-2.94	0	-5.73018	3.015	-5.12488	3.7112	-0.65189	-2.61385	-2.36311
2.196	-3.65	0	-1.66809	2.6419	-3.23559	2.19592	-0.78843	-1.32133	-1.85347
2.615	0.493	0	-18.67453	-8.13305	3.62256	-2.06199	10.40207	-10.939	-2.26902
-0.893	0.922	0	-1.82918	-7.74948	-25.47036	-32.8412	-9.34334	31.82971	17.09282
-0.638	2.652	0	23.59857	9.66634	-4.32936	-10.12281	-7.29192	2.43479	-2.37442
1.697	-3.512	0	-0.43346	3.87507	-3.54122	3.12113	-1.74186	-1.50824	-2.1332
1.195	2.544	0	27.24703	6.98999	6.93856	-8.67769	-4.51936	-4.07679	-2.47063
2.61	1.42	0	0.54429	-3.1238	6.81359	-3.91321	5.69353	-7.19294	-2.56973
-1.39	-0.694	0	3.31138	-16.85095	16.72055	15.40113	8.30524	30.85774	8.54571
-2.921	-1.425	0	5.06456	-2.89223	5.33613	2.74229	5.44757	5.62325	-2.55534
-0.203	2.56	0	31.19041	11.48935	-1.66748	-12.1897	-9.41671	0.96615	-2.07264
0.887	1.907	0	40.06378	9.18461	11.02634	-17.79652	-9.39934	-8.27577	0.21473
2.609	-0.405	0	-31.92774	-8.50303	-3.05655	1.7428	10.73255	-11.23811	-2.22952
-1.132	1.882	0	16.19771	6.5841	-11.97521	-15.29194	-6.11125	9.20165	-0.47285
-0.503	1.448	0	39.36954	12.12277	-13.15932	-33.25662	-21.16885	11.55781	9.04608
-2.578	-2.441	0	10.65819	0.89238	5.59466	3.25596	1.50275	3.4384	-2.39513
-1.075	-3.202	0	15.81695	6.23087	3.76829	5.26413	-3.7313	1.76688	-2.49956
-1.881	-1.085	0	10.22976	-6.73831	11.92805	9.14659	7.04448	15.8478	-0.30617
-1.466	0.57	0	-22.8299	-19.25715	-13.94242	-12.24874	11.18153	31.50339	8.07562
0.875	3.196	0	21.85216	6.86251	3.31152	-5.6844	-4.33223	-1.55558	-2.53029
-0.57	3.415	0	16.05855	6.82376	-1.9216	-5.06098	-4.37244	0.84443	-2.45132
1.278	3.984	0	12.89562	4.06642	2.22553	-2.5968	-2.15511	-0.83327	-1.91131
-1.877	2.208	0	4.135	2.63869	-8.39719	-6.69677	-0.10116	5.69279	-2.53753
2.843	-2.725	0	-7.88089	0.86371	-4.41671	2.32297	1.24039	-2.42415	-2.1041
0.882	-3.832	0	4.66884	5.04309	-1.93843	3.28719	-2.93474	-0.75642	-2.10834
3.8	-0.898	0	-11.83853	-2.96663	-2.01913	0.79481	5.09673	-3.36196	-2.1301
2.761	0.543	0	-15.6455	-7.08665	3.40519	-1.84334	9.56067	-9.37421	-2.47402
2.321	-2.373	0	-12.45716	1.40682	-6.47657	4.18875	1.12071	-4.09725	-2.52754
1.879	-1.12	0	-49.67839	-6.26911	-11.98829	9.21611	6.68774	-15.45607	-0.41864
-2.689	-0.012	0	-7.17371	-8.61148	0.08625	0.04779	10.92745	10.82688	-2.31596
3.734	-1.782	0	-10.01264	-1.49791	-3.05481	1.22087	3.4452	-2.55818	-1.94729
-0.859	-1.303	0	28.03816	4.01284	19.13305	28.56765	-12.37591	18.84241	8.36307
2.832	-3.107	0	-5.35306	1.29658	-3.76543	1.98273	0.59953	-1.80769	-1.89611
2.826	-0.854	0	-25.71485	-5.55665	-4.5469	2.41042	8.12005	-7.97857	-2.56339
3.471	1.03	0	-4.79363	-3.31988	2.92536	-1.26367	5.66573	-4.25668	-2.34585
-0.528	-1.045	0	23.79615	5.552	22.45485	46.14183	-27.59652	23.29213	22.04452
3.617	3.067	0	4.48047	0.29817	2.76291	-1.13266	1.21351	-1.33572	-1.51168
-1.427	-3.579	0	12.48253	4.46068	3.20071	3.3565	-2.29001	1.33839	-2.17067
1.018	-0.473	0	-158.84285	-31.0031	-22.22594	22.97412	6.55076	-49.48384	24.45233
-3.958	-0.311	0	-2.44455	-3.24323	0.67668	0.25556	5.32161	3.25467	-2.07838
-3.962	-3.8	0	3.95249	0.46917	1.91008	0.70976	0.6289	0.74006	-1.09807
-1.607	1.214	0	-5.32586	-4.69333	-14.72257	-12.9635	3.66993	17.15826	1.0234
-1.413	-1.809	0	23.72173	3.60023	12.30959	12.70806	-2.54057	9.92763	-1.05966
2.235	-2.449	0	-11.54267	1.85667	-6.4663	4.34301	0.67251	-3.96352	-2.52918
3.083	2.37	0	5.61751	-0.09856	4.39937	-2.13485	2.24114	-2.77672	-2.14258
-2.21	-2.986	0	12.1175	2.61531	4.83833	3.27968	-0.33864	2.42791	-2.27667
-1.114	-0.455	0	-10.72503	-29.67497	19.01724	18.85782	9.13933	46.18796	20.53565
-2.129	-1.638	0	13.5384	-1.34922	9.46011	6.62036	3.66108	8.60171	-2.31186
0.234	3.713	0	16.49681	6.13792	0.63413	-4.05253	-3.86538	-0.25587	-2.27253
1.233	-1.954	0	-21.18085	5.97385	-11.3338	13.42344	-4.83458	-8.47073	-1.13927
3.503	-2.149	0	-9.52192	-0.82531	-3.56064	1.51739	2.79445	-2.47346	-1.96914
0.105	-0.012	0	-262.35148	-101.52201	-0.02596	2.14912	-101.30689	-18.1316	202.8289
-2.346	-3.421	0	9.89271	2.3759	3.64415	2.31757	-0.43658	1.58982	-1.93933
-0.133	-2.636	0	16.12663	11.15677	1.01798	11.36127	-8.92781	0.57437	-2.22896
3.57	3.622	0	4.82717	0.6863	2.33946	-0.96854	0.6185	-0.95461	-1.30481
3.887	1.541	0	-1.03192	-1.83279	2.62499	-1.00734	3.74598	-2.54031	-1.91319
-0.566	-3.286	0	14.69519	7.30623	2.14801	5.69306	-4.78564	0.98127	-2.52059
2.592	-3.699	0	-2.32656	1.91417	-2.9788	1.70839	-0.24903	-1.19721	-1.66515
3.469	2.213	0	3.13598	-0.69658	3.61062	-1.55354	2.6616	-2.43577	-1.96502
-0.673	0.719	0	-6.70111	-14.04271	-33.16053	-47.10319	-18.41968	44.09717	32.46239
-2.878	1.368	0	-6.02613	-3.16749	-5.47032	-2.85315	5.74139	6.00274	-2.57389
-3.505	-3.672	0	5.16624	0.7643	2.3477	0.98995	0.54542	0.94488	-1.30972
0.059	1.363	0	63.94843	16.83512	2.06903	-41.93192	-30.91299	-1.81362	14.07788
2.067	2.652	0	15.03355	2.79389	6.11548	-4.4423	-0.28653	-3.46221	-2.50736
3.641	-1.508	0	-11.72702	-2.06893	-3.12076	1.28175	4.17064	-3.09373	-2.10171
-0.942	-2.024	0	26.61515	8.86929	10.11775	15.5812	-8.16167	7.25152	-0.70763
-3.302	-1.277	0	2.46939	-2.96994	3.79309	1.72345	5.37169	4.45665	-2.40176
-0.509	-2.259	0	22.93081	11.89042	5.36493	15.41087	-10.72763	3.47007	-1.16279
2.834	-0.902	0	-25.30462	-5.32335	-4.67907	2.47446	7.89416	-7.77718	-2.57081
-3.89	-0.048	0	-3.31372	-3.4773	0.11249	0.04327	5.61913	3.49933	-2.14183
-3.014	3.068	0	0.19392	0.97558	-3.57671	-1.76828	0.84691	1.73676	-1.82248
0.228	2.307	0	39.91237	12.84131	2.4451	-15.67756	-11.66534	-1.54893	-1.17597
-1.848	-1.833	0	17.94052	0.98876	10.34035	8.30894	1.16533	8.38018	-2.15408
2.726	3.364	0	8.55499	1.6287	3.44164	-1.8801	0.17173	-1.5238	-1.80043
2.42	-3.588	0	-2.44999	2.22168	-3.26538	2.01017	-0.4196	-1.35536	-1.80208
1.664	-3.217	0	-1.84968	4.26811	-4.37394	3.94075	-1.92285	-2.03888	-2.34526
0.601	2.753	0	29.83194	9.39421	3.7369	-9.29905	-6.91666	-2.02903	-2.47754
-3.583	-2.072	0	4.27405	-0.98604	3.40421	1.41809	2.93279	2.45245	-1.94675
-1.026	-0.366	0	-19.10014	-36.35323	18.95679	19.02427	10.11848	53.4127	26.23475
3.364	3.864	0	5.36821	0.95766	2.27235	-0.99782	0.32583	-0.86869	-1.28349
1.923	-0.441	0	-62.54584	-14.88283	-6.86058	5.01806	13.43134	-21.86176	1.45148
-1.822	0.554	0	-17.44775	-14.79949	-9.17418	-7.00361	12.55206	23.01182	2.24744
3.837	0.483	0	-7.46319	-3.38865	1.14355	-0.446	5.54837	-3.54173	-2.15972
-2.45	-3.318	0	9.7412	2.1452	3.78596	2.30705	-0.18706	1.7034	-1.95814
2.943	-2.644	0	-8.30422	0.57826	-4.34865	2.20949	1.51169	-2.45931	-2.08996
1.94	-3.491	0	-1.54206	3.28832	-3.63046	2.7971	-1.22842	-1.55415	-2.0599
2.378	3.348	0	10.64799	2.30417	3.77963	-2.3731	-0.33213	-1.68565	-1.97203
-3.212	2.824	0	-0.80381	0.45588	-3.59618	-1.66845	1.38449	1.89771	-1.84036
1.175	3.364	0	18.43705	5.5419	3.45949	-4.41712	-3.15573	-1.54262	-2.38617
-1.274	2.413	0	13.86687	6.55727	-7.85578	-9.20063	-4.18178	4.85575	-2.3755
-3.364	-2.209	0	5.50243	-0.65052	3.85242	1.71088	2.68611	2.60532	-2.03559
3.558	0.333	0	-10.22104	-4.23433	1.02283	-0.43111	6.613	-4.61233	-2.37868
0.187	0.778	0	87.29696	12.17628	18.50415	-84.88952	-60.34572	-20.41038	48.16944
1.152	2.947	0	23.08132	6.54854	4.85511	-6.32456	-3.96989	-2.47297	-2.57865
3.464	-2.412	0	-8.27008	-0.35746	-3.51251	1.51216	2.24067	-2.17152	-1.88321
1.093	-0.806	0	-112.40194	-14.28929	-23.00689	25.0814	-0.02779	-34.03215	14.31708
2.329	-0.73	0	-40.77442	-8.61017	-6.56981	4.15624	10.30457	-13.26796	-1.69439
-3.908	3.263	0	-0.89898	0.23442	-2.29485	-0.86771	1.06692	1.03925	-1.30135
-0.618	-3.043	0	16.80269	8.14043	2.90102	7.04401	-5.55441	1.4306	-2.58603
-1.536	1.636	0	3.86934	1.21815	-13.09993	-12.38873	-0.44343	11.62793	-0.77472
-2.489	-1.847	0	10.61736	-0.87056	7.14494	4.30782	3.45689	5.80557	-2.58632
2.222	-2.497	0	-10.91047	2.00041	-6.34252	4.28564	0.51663	-3.81357	-2.51704
-2.711	-2.046	0	9.24901	-0.44826	5.93256	3.2845	2.93745	4.35284	-2.4892
1.598	-3.948	0	1.3044	3.55913	-2.54798	2.37683	-1.70518	-0.96197	-1.85394
0.98	-2.709	0	-0.42843	7.87824	-5.50893	8.41166	-5.35167	-3.04394	-2.52658
0.198	2.726	0	30.76792	10.5786	1.36936	-10.32928	-8.19692	-0.74938	-2.38168
2.865	0.726	0	-11.30246	-5.92505	3.90662	-2.0435	8.48943	-8.05824	-2.56438
3.76	-1.499	0	-10.88497	-1.99628	-2.84979	1.13215	4.01374	-2.83911	-2.01746
-0.62	-0.273	0	-43.48335	-65.33225	31.10835	47.25	-8.59586	107.00732	73.92812
-2.489	3.738	0	2.74728	2.08183	-2.96489	-1.77151	-0.39877	1.17919	-1.68306
-3.324	-3.966	0	5.35509	1.0181	2.20006	0.97713	0.23715	0.81898	-1.25525
2.679	0.836	0	-10.5192	-6.2055	5.14111	-2.86843	8.6716	-9.19532	-2.46611
-0.224	3.572	0	16.57716	6.64584	-0.68841	-4.60165	-4.27073	0.28904	-2.37511
-1.72	-1.358	0	16.63327	-2.93918	13.22274	11.10821	3.38132	14.07594	-0.44214
-1.35	1.251	0	-0.56049	-2.84496	-17.13889	-17.45608	-0.25107	18.82694	3.09603
-3.518	-1.434	0	2.49523	-2.33017	3.3599	1.43001	4.54278	3.50811	-2.21261
1.989	-1.448	0	-35.66816	-2.61456	-10.81581	8.02032	4.37677	-11.02098	-1.76222
-0.771	2.845	0	19.55621	8.39019	-4.1616	-8.08222	-5.82867	2.19158	-2.56152
-0.422	-0.688	0	14.99357	-5.32564	36.02888	73.41057	-42.02667	44.99181	47.3523
0.656	1.887	0	45.68613	11.54195	9.5899	-20.63942	-12.72281	-7.1721	1.18086
3.56	-3.777	0	-2.77548	0.75493	-2.21423	0.91833	0.49256	-0.86553	-1.24749
3.966	-3.92	0	-2.44043	0.5079	-1.83304	0.67991	0.55069	-0.68789	-1.05859
0.401	1.823	0	51.14406	13.96154	7.09149	-24.41893	-16.69978	-5.37417	2.73824
-2.281	2.041	0	-0.51269	0.44523	-7.60773	-5.00376	2.14091	5.59238	-2.58613
-2.437	2.408	0	0.50907	1.1618	-6.05501	-3.72858	1.31092	3.77478	-2.47272
3.362	2.958	0	5.39248	0.4342	3.21006	-1.41979	1.25781	-1.61356	-1.69201
-1.03	-2.035	0	26.23342	8.07742	10.32406	14.60669	-7.09632	7.39259	-0.9811
3.744	-1.989	0	-9.11391	-1.13999	-3.07068	1.22286	3.00921	-2.30198	-1.86922
-3.307	-0.592	0	-1.63304	-4.67023	2.19197	0.99515	7.17893	5.5577	-2.5087
-0.543	-2.588	0	20.44589	10.33037	4.04213	11.07501	-8.09141	2.32316	-2.23896
-0.72	2.172	0	27.22973	10.73511	-7.6129	-15.41918	-9.71304	5.11009	-1.02208
-1.407	-3.848	0	10.96826	4.06427	2.59496	2.75408	-2.08539	1.00682	-1.97889
-3.327	0.189	0	-5.42327	-5.12405	-0.72647	-0.32781	7.64579	5.78092	-2.52173
3.385	1.427	0	-1.39459	-2.46909	3.71648	-1.64577	4.77684	-3.90274	-2.30775
2.016	2.857	0	15.04446	3.15515	5.45506	-4.05924	-0.72564	-2.86449	-2.42952
3.454	0.88	0	-6.20741	-3.68252	2.65596	-1.15329	6.06763	-4.52755	-2.38511
3.652	2.794	0	4.00626	0.01194	2.92356	-1.18894	1.59612	-1.55393	-1.60806
1.342	-2.675	0	-4.82724	6.07176	-6.41006	7.16214	-3.49569	-3.59173	-2.57607
-0.541	-3.499	0	13.09534	6.57168	1.70269	4.71827	-4.17052	0.72997	-2.40116
-0.838	-3.573	0	13.06094	5.81314	2.31151	4.13519	-3.50311	0.9696	-2.31004
-0.108	-2.98	0	14.13623	9.31917	0.58421	8.09016	-6.74591	0.29381	-2.57326
-2.361	1.61	0	-4.19469	-1.93669	-8.13384	-5.15344	4.44747	7.55852	-2.51078
3.172	0.007	0	-16.9401	-5.83425	0.03064	-0.0145	8.41142	-6.74203	-2.57717
-0.155	-1.044	0	1.91036	15.55277	8.99913	58.43104	-43.73009	8.67442	28.17732
1.585	-0.142	0	-85.48809	-23.87907	-3.61479	2.95344	16.23089	-33.03544	7.64818
-0.211	-2.869	0	15.70678	9.80171	1.26488	8.95954	-7.27798	0.65992	-2.52373
-1.824	0.871	0	-13.02484	-10.04761	-11.83557	-9.18748	9.10271	19.25046	0.9449
-3.144	2.348	0	-2.02299	-0.20779	-4.2741	-2.03319	2.32279	2.72232	-2.115
-3.535	-1.941	0	4.15054	-1.2288	3.5256	1.49	3.25827	2.71428	-2.02947
-2.296	1.04	0	-9.28756	-6.22497	-8.20851	-5.29015	8.17456	11.6768	-1.94959
0.103	-0.751	0	-81.29218	13.55402	-11.38432	94.95473	-67.76146	-13.0388	54.20743
1.007	3.862	0	14.54637	4.76739	2.09125	-3.10287	-2.70553	-0.80926	-2.06186
0.461	-3.7	0	7.28675	5.9981	-1.23062	4.00201	-3.73138	-0.49834	-2.26673
-2.075	0.266	0	-14.45974	-14.21183	-3.65767	-2.51949	13.90505	19.69003	0.30678
3.013	0.875	0	-8.05984	-4.85727	3.89759	-1.94112	7.44015	-6.6879	-2.58288
1.916	2.645	0	16.81813	3.36229	6.37084	-4.99091	-0.81262	-3.61668	-2.54967
-2.38	-0.758	0	1.09216	-8.10293	6.41394	3.98363	9.98491	12.50339	-1.88198
-0.325	3.174	0	20.4918	8.1754	-1.42344	-6.58403	-5.60255	0.6731	-2.57285
3.178	2.291	0	4.78782	-0.3535	4.24484	-1.99779	2.47336	-2.77085	-2.11986
1.733	-3.653	0	-0.04833	3.63774	-3.21763	2.7733	-1.61629	-1.31598	-2.02145
3.911	1.125	0	-3.34098	-2.46303	2.17236	-0.82945	4.46318	-2.88318	-2.00015
